Text,labels
Evdeyo Hannibal manakunnu still cant wait to see.Thrill adipich kolum sure. Aa series kanditullavr like adik,Non-sarcastic
"ടീസറും,ട്രെയ്ലറും  ഇറങ്ങുമ്പോ കാണിക്കുന്ന ആവേശം തീയേറ്ററിൽ പടം ഇറങ്ങുമ്പോൾ കാണിക്കാത്തതാണ് മമ്മൂക്കയുടെ പടങ്ങൾക്ക് long run.il നേട്ടം ഉണ്ടാക്കാൻ സാധിക്കാത്തതു ... ശരിയല്ലേ ...???",Non-sarcastic
ബോക്സ്‌ ഓഫീസിന്റെ പരിപ്പ് എടുക്കുവാണല്ലോ. മാമാങ്കം 100 കോടിയിലേക്ക് അപ്പോൾ അടുത്ത ഐറ്റം,Non-sarcastic
Happy birthday megastar mamookka  once king is always king,Non-sarcastic
Tamil prithiviraj Raj fans like here...,Non-sarcastic
മേക്കിങ് വീഡിയോയിൽ ഇക്കയെ അതികം കാണിക്കാതെ ഹൈഡ് ചെയ്തു സോങ്സിൽ ഇല്ലാ ടീസറിൽ പോലും അങ്ങനെ കാണിച്ചില്ല വല്ലാത്തൊരു സർപ്രൈസ് ഉണ്ടല്ലോ 3 കഥാപാത്രത്തിൽ ഒന്ന് തന്നെ ഒരു മിന്നായം പോലെ.. അപ്പൊ ബാക്കി രണ്ടെണ്ണം,Non-sarcastic
സ്വയം തീരാനും തയ്യാറായ ചാവേർ വന്നു ഇനി എതിരാളിയെ തീർക്കാൻ മാത്രമായി അസുരൻ വരുന്നു....,Non-sarcastic
2.k dislikes. Nthonadey nallathine nallath enn parayanam. Kayakulam kochuniye kall Kollam,Non-sarcastic
Mammookka fans like ivde Adi makkale,Non-sarcastic
ഹിന്ദി സംഭാഷണങ്ങൾക്ക് മലയാളം subtitle ഉണ്ടാവുമെന്ന് പ്രതീക്ഷിക്കുന്നു,Non-sarcastic
മാമാങ്കം ട്രൈലെർ കണ്ടിട്ട് ഇവിടെ വന്നവർ ഉണ്ടോ,Sarcastic
പടം കലക്കും അത് ഉറപ്പായി trailer കണ്ട്പ്പോൾ വിജയക്കും  25 കോടി Box collection മാത്രം കിട്ടും എന്ന് ഉറപ്പുള്ളവർ Like you,Non-sarcastic
Arjun ashokine kannddappol sherikkumulla policanennu thonniyavar adi like,Non-sarcastic
shenta ponnoo oru reksha illalla kandu erunnu poonu trailer,Non-sarcastic
"മൂക്കുത്തി കാണാത്തപ്പോ ഇങ്ങനെ, വേറെ എന്തെങ്കിലും ആയിരുന്നെങ്കിൽ ഇക്കേന്റെ വിധം മാറിയേനെ...",Sarcastic
നിനക്കിനി മലയാളം ഇൻഡസ്ട്രിയൽ കിടന്നു പോളക്കാൻ പറ്റും എന്ന് തോന്നുന്നുണ്ടോ ബോസേ....  *BOSS*,Non-sarcastic
കഴിഞ്ഞ കൊല്ലത്തെ ന്യൂ ഇയർ ആഘോഷിച്ചിതു കുമ്പളങ്ങിൽ ആയിരുന്നു അതോണ്ട് പടം കാണാൻ വലിയ ആകാംക്ഷ ആയിരുന്നു. പടം കിടുക്കി,Non-sarcastic
ഗുഹന്റെ ഫാൻസ്‌ തൂറി എറിയുവാണല്ലോ.. ഈ അവസരത്തിൽ  പറയുന്നത് കൊണ്ട് ഒന്നും തോന്നരുത്  ഈ വല്ല്യ മാമയെക്കാൾ വലിയ തീട്ടം വേറെ കാണില്ല,Sarcastic
Ee padam kandu goosebumbs vannavar ethra per --Like,Non-sarcastic
Fan enna Hindi move pole amo,Non-sarcastic
"Kidilan trailer vere level,marakam eth thakarkum lalettaa a rajuvettan brilliance",Non-sarcastic
മലയാള സിനിമയുടെ ലെവൽ ഒക്കെ മാറി മാറി ഇത് എങ്ങോട്ട് ആണോ ആവോ...,Non-sarcastic
last text vayikkunna scene ente ponno. pavam ente thonda vare idari poi,Non-sarcastic
ഇതുവരെ മലയാളസിനിമയിൽ കണ്ടിട്ടില്ലാത്ത വ്യത്യസ്തമായ വേഷവുമായ് ജനപ്രിയനായകൻ.,Sarcastic
പക്ഷെ ഈ പടത്തിൽ ചെമ്പനെ ആണ് എനിക്ക് ശെരിക്കും ഇഷ്ടായെ..,Non-sarcastic
interesting name; ശ്രീ പിണറായി വിജയൻ ജപ്പാനിൽ വന്നിരുന്നു ; കാണണ്ടേ ???,Non-sarcastic
Ithiri late aayalum prithviraj koodi venamayirunnu,Non-sarcastic
Muppathil kooduthal thavana kanda njanalle sherikkum mess,Non-sarcastic
"Eth fan made ട്രെയിൻ annu  പലർക്കും അറിയില്ല"" comment വായിച്ചപ്പോൾ എനിക്ക് തോന്നിയത് ആണ്",Sarcastic
Eee padam oru above feel good movie aayirikkum een pratheekshikku...DILEEPETTAN. ..love you....,Non-sarcastic
Aa psycho killer sreenath bhasi ahnen  Thonunhiyavark ivde like adikaaam,Non-sarcastic
Ethu polikum njanumanta family realsinta annu thana pokum,Non-sarcastic
release polum akata 1.9k dislike adum kanata pokaruth ..  aa valya manass,Non-sarcastic
Oru variety agotu feel cheyanila full mass item avum.. onnum kanand jayettan eragila,Non-sarcastic
ee film pettan erakuoo.. katta waiting mahn .. royal mech,Sarcastic
all the best laletta and rajuvetta..from ALLUARJUN FANS,Non-sarcastic
സ്വന്തമായി റെക്കോർഡ് ഇടുക അതു സ്വന്തമായി പൊട്ടിക്കുക.. ഒരു മര്യാദ ഒക്കെ വേണ്ടേ ലാലേട്ടാ..,Non-sarcastic
ee songill 35 sec muthalulla bhagam eattum kooduthal ishttapattath enikk mathramaanoo...,Non-sarcastic
Endhu oru song dyusam aringalum ketkarundo??,Non-sarcastic
Ente molude name anu e film eragum munne ettathanu.oru 1yr munne 1st kalki may daughter,Non-sarcastic
Ithu kandittu oru puklimurukan feel thonnunnu,Non-sarcastic
njaan ippo oru  83 thavana kandu,Non-sarcastic
Oru kidukaachi entertainer aakumennu vishwasam....lalettan polichu...,Non-sarcastic
ലാലേട്ടൻ പൊളിച്ചു   ലാലേട്ടന്റെ കരിയറിലെ തന്നെ ഏറ്റവും മികച്ച ഒരു മൂവി ആണ് എന്ന് തോനുന്നു  ബിഗ് ബ്രദർ    മാസ്സ് fight & Mass ഡയലോഗ്സ്   ലാലേട്ടൻ ഇസ്‌തം,Non-sarcastic
actor Abi jeevichirunnenkil e film kanan...,Non-sarcastic
കുഞ്ഞാലി മരയ്ക്കാർ സംസാരിക്കേണ്ടത് യഥാർത്ഥത്തിൽ വടകര ഭാഷയാണ്. കാരണം കുഞ്ഞാലിയുടെ വീട് വടകരക്കടുത്ത് ഇരിങ്ങൽ ക്രാഫ്റ്റ് വില്ലേജിനടുത്തെ കോട്ടക്കലിൽ ആണ്. പിന്നെ എന്തിനാണ് കുഞ്ഞാലി മരയ്ക്കാരെ കൊണ്ട് കിളിച്ചുണ്ടൻ ഭാഷ പറയിക്കുന്നെ?  ഉറുമി സിനിമയിൽ മോശമല്ലാത്ത രീതിയിൽ വടക്കെ മലബാർ ഭാഷ ഉപയോഗിച്ചിട്ടുണ്ടല്ലോ . അങ്ങനെ ചെയ്തൂടെ ...        this    trailer Pls watch & compare both,Sarcastic
Tovinooo tovinoo....... tovinooo tovinoooo masss..kkaa... valliyappaaa.....,Non-sarcastic
ഒരു രക്ഷയും ഇല്ല കിടു         ദളപതിയുടെ പിള്ളേരുടെ വക എല്ലാ ആശംസകളും നേരുന്നു,Non-sarcastic
Enthylm 300 koli thallum muzhuvn fans.......,Sarcastic
ഫാൻസെല്ലാം കയറി വാാ.... abhrahaminte    Status video.....ellavarum kayari kaanu subscribe cheyyu like adikku,Non-sarcastic
Ee paatu ente paadanulla confidence kootithannu,Non-sarcastic
ടീസർ റിലീസിന് മുമ്പ് unlike അടിച്ച 201 കോളനി വാണങ്ങളുടെ ചെവിടത്തു അടിച്ചു പ്രതിഷേധിക്കാൻ ഉള്ള നൂൽ....,Non-sarcastic
ഫഹദ് ഫാസിലിനോട് ചോദിച്ചു നോക്ക് ..ചിലപ്പോ വിഴുങ്ങികാണും (തൊണ്ടിമുതലു ദൃക്‌സാക്ഷിയും),Sarcastic
കിടു മൂവി ആവും എന്ന് മനസ് പറയുന്നു,Non-sarcastic
മമ്മൂക്ക യെ പെൺവേശത്തിൽ  കാണിക്കുന്ന രംഗം കാണണമെങ്കിൽ ചെല്ല്  ടിക്കറ്റ് എടുക്ക്  ടിയട്ടറിൽ കാണാത്തവർ നാളെ Tv യിൽ കാണുമ്പോൾ  ടിയട്ടറിൽ  കാണാൻ പറ്റാത്തത്തിൽ ദുഃഖിക്കും  ഇത് കുറിച്ചിട്ടോ   ആ Bgm  യുദ്ധരംഗം ഹ എജാതി,Non-sarcastic
Ikka padam color aakan sunny chechi ne vare erraki,Non-sarcastic
Innale vare oru pratheekshayum illayirunna padam... Trailer kandappol oru  different film  aakum enn urappund.,Non-sarcastic
Ee Padam hitakkamo ennnariyilla   Pakshe ee Onam oru theatrill full cinemakkala,Non-sarcastic
ഏട്ടന്റെ പിള്ളേർ like അടിച്ചു തകർക്ക്,Non-sarcastic
ആരും കാണാ ഹൃദയ താരമതിൽ ഉരുകി  നാമന്നാരും കേൾക്കാ പ്രണയാജാലകഥ  പലവുരു പറയുമോ.......,Non-sarcastic
"കുമ്പളങ്ങിയിലെ 3 ആഡാറ് items ഇതിലും ഉണ്ട്‌.. DOPഷൈജു ഖാലിദ്, Editor സൈജു ശ്രീധരൻ, Music സുഷിൻ ശ്യാം... പ്രതീക്ഷകൾ കൂടുന്നു...",Non-sarcastic
407 dislike haaa oka mumuty fans ayerikyum kastam,Non-sarcastic
"Sathya sandamayittu parayuva.. Ethalle orginel acter, Ee songil abhinayicha Ellavareyum sredhikum. But chila Nadenmar ottayku perform cheyyan sremikum.Ellam pulliyude thalayil ennu karuthi. Eee valiya nadane trollunnavarodu ninakoke lesham Ulippundo. Ninteyoke achanmarekal prayam undeda. Avarku pattuvo ethoke",Non-sarcastic
വിജയാശംസ കൾ  nerunnu.. 333 film magic. Film channel,Non-sarcastic
Manju chechide movek njngal ella MOHANLAL fansintem vijayashamsakal,Non-sarcastic
ഏറ്റവും മികച്ച നാടൻ കറികളുടെ റെസിപ്പി കാണണമെങ്കിൽ ഈ ചാനൽ സബ് സെക്രബ് ചെയ്യു.,Sarcastic
Idivett sugunan.. 0:14 kandavar adi like.. #ikka daaa,Non-sarcastic
Unni mukundhantea oru dialogue kelkan aaaagrahichavarundo,Non-sarcastic
Like athreyayi ennu ariyn vannvr indo???,Non-sarcastic
Ikkayudea Look istham ayavar ividea like adikk 🤘,Non-sarcastic
മമ്മാട്ടി വയസ്സനായി... കണ്ടാലറിയാം... ഇനിയും ഇങ്ങനെ ഉള്ള character മമ്മൂട്ടി അഭിനയിഛാൽ പെർഫെക്ഷൻ കിട്ടില്ല എന്നാണ് എന്റെ അഭിപ്രായം...,Non-sarcastic
Mass Ennu paranjaal patoolla kola mass aanu Lalettan and Prithi,Non-sarcastic
അടുത്ത മോസ് and കാറ്റ് . അടുത്ത പൊട്ടപ്പടം .,Sarcastic
psc padikkunna katta  ikka fans ente  channeline onn subscribe chyamo . .NB : Katta ikka fanz matram,Non-sarcastic
mammookka  ennum mega star thanne,Non-sarcastic
വെറുതെ ഒരു കാര്യവും ഇല്ലാതെ ഈ ചിത്രത്തിനെ നശിപ്പിക്കാൻ നോക്കുന്നവർ വെറുതെയല്ല വെട്ടും ഭയം കൊണ്ടുമാത്രമാണ്.. ഞാൻ ഒരു മമ്മുക്ക ആരാധകൻ അല്ല. പക്ഷേ പറയാതെ വയ്യ....,Non-sarcastic
Pulli oru kollam etra films cheyyum🤔,Non-sarcastic
last le aa idi ntammooo Range saanam,Non-sarcastic
Mass alla maranamass alle kollamass anu lalettan,Non-sarcastic
മലയാളത്തിന്റെ മാണിക്യം in and as ഇട്ടിമാണി,Non-sarcastic
Trailer varunathinu mumbu Dislike adichavarku enta vaga,Non-sarcastic
ഒരിക്കലും മോഹൻ ലാലിന് മുസ്ലിം ഭാഷ ശരിയാകില്ല ലാലിന് ലാലിൻറെ ഭാഷ മാത്രമേ പറയാൻ പറ്റു വളരെ മോശം സംഭാഷണമാണ് ഇപ്പോൾ ലാൽ പറഞ്ഞത് ഈ സിനിമ എട്ടു നിലയിൽ പൊട്ടും,Sarcastic
ജയചന്ദ്രന് ശ്രേയയെ വിട്ടൊരു music ഇല്ല.. എത്ര നല്ല പാട്ടുകാർ നമ്മുടെ നാട്ടിൽ ഉണ്ട്... കഷ്ടം.,Sarcastic
Gym Bossin Vidaa... Ittymaaniydde Margam Kali Ini Troll Lokam Bharikkum,Non-sarcastic
Mammookkayude sound oru rekshayum illa pwolii,Non-sarcastic
സൂപ്പർ ഫിലിം good വർക്ക്‌... എല്ലാവരും നന്നായി അഭിനയിച്ചിട്ടുണ്ട്.... സോബിൻ ഇക്ക സൂപ്പർ and ഷൈൻ,Non-sarcastic
Enthuvaade ithu . Ithano dance? Kamaladalathile ettane nokk entha dance enn ariyan.,Non-sarcastic
Rajuveettan viyarkkum surajettante perfomance inu munnil ennu thonunava r like,Non-sarcastic
