Text,labels
தாழ்த்தப்பட்ட மக்களுக்குக்காக தன் சொத்துக்களை கொடுத்த ஐயா பசும்பொன்னார் மற்றும் முதல் சுதந்திர போராட்டம் நடத்திய தமிழன் மாவீரன் முப்பாட்டன் பூலித்தேவனின் முதன்மை படை தளபதி மாவீரன் சுந்தரலிங்கம் அவரை சாதியை பார்த்து போர் புரிய வில்லை. இப்ப உள்ள அரசியல் கட்சியினர் தான் நம் தமிழ் இனத்தை பல பிரிவுகளாக பிரித்து வைத்து உள்ளனர். பணபலம் உள்ளவர்கள் மட்டுமே இங்கு உயர் சாதி.  ஆகையால் சாதி என்பது நம் காலுக்கு கீழே இறுக்க வேண்டும்.  நம் தமிழ் இனம் கொஞ்ச கொஞ்சமாக அழிவை நோக்கி போய் கொண்டு இருக்கு. முதலில் அதை காப்பாற்றுவோம். வாழ்க தமிழ் ......।   வளர்க தமிழனம்.......,Non-sarcastic
சாதி  படம் இல்லாமல் இருந்தால்  தமிழ் சினிமா நல்லா இருக்கும்,Non-sarcastic
Daily likes & views pakka vanthavaga ellarukum vanakkam,Non-sarcastic
Bgm yaaru Ilayaraja sir a....bangam pa,Sarcastic
Kathir annaa Neenga thillaaa Movies pannunga Ungalukku Naanga irukom...... Wishes Na.......NXT Ilayathalapathy Neenga tha Na 🤝🤝🤝🤝🤝,Non-sarcastic
yenda thewdiya pasangala ivan oru aaalupunda ivan v  poduringa,Sarcastic
Unmaiyila udhayanidhi oru saico thaan ...ivan padam yellam oru naalum odadhu...yellarrum indha padam paaka vaiyasana kelavanugalaiyellam veetula vittutu vandhu paarunga ..including Stalin...same dialogue he tweet to rajini sir ...idhu yeppdi irruku ..neeyum oru naal kelavan aagathaanda pora ..appo nee 20 padam kooda nadichurukka maatta ..150 padam mela nadicha super star rajini sir pathiya pesura ...naaye..,Sarcastic
Podu sakka mass na sivakarthikeyan  Yaarlam Heri hit nu nenaikinga and Hero na like  Thambi na comment,Sarcastic
My favourite part : 1:56... semma,Non-sarcastic
Pless Gucci gang mera gana dekho,Non-sarcastic
"யாரோ விஜய் சேதுபதி படத்தை பார்க்கிறார், அதனால் நான் இங்கே இருக்கிறேன் credits google translator",Non-sarcastic
வன்னியர் சங்கம் சார்பில் திரௌபதி வெற்றி பெற வாழ்த்துக்கள்,Non-sarcastic
Wooooo Super Super  2.0. Akki Bhai & Rajni Sir Super  Super Hit.. Waiting For Movie..,Non-sarcastic
தமிழ்நாடு பறையர்கள்(SC-Specicial caste ) சங்க சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,Non-sarcastic
"All the best to Thalaivar Rajinikanth Sir, from Malayalam superstar Prithviraj Sukumaran fans",Non-sarcastic
Thalapathy a eluthutom  Thala ya yum elupom,Non-sarcastic
Adei adhukullayuma 7k views ? #20trailer,Sarcastic
thalaivaaaaaaaaaaaaaaa......... dialogue delivery vera level.. marana waiting for thalaivar in screen on pongal,Sarcastic
Vere level surya  fans like kod,Non-sarcastic
Movie Chancey Ella yuvan songs and music unna Vida Vera yarum evlo Nalla pottu eruka mattanga.....love u Thalaaaaaa,Sarcastic
Vijay fan's yaravathu iruntha veliya pohavum,Sarcastic
Ennnada onnume priyala padama illa pei padama,Non-sarcastic
O:12sec lifestyle logo in tamil..See  in hindi trailer no logo..,Sarcastic
Climax la vara bgmku Anna nadathu varathu marana massss,Non-sarcastic
film la  k tha 1 time pakkalam .... etho arasiyal la ulllkuthu vacha mari irukey boss villan  PK va illa ???????hahaha,Sarcastic
Ellorum ungal meenavan mookaiyur angira video paarungal. Migavum arumaiyaga ullathu friends.,Non-sarcastic
Kola gandula irrukan mavene kolama vidamatten,Sarcastic
Bigil trailer ku wait panni inga vanathavanga like podu,Sarcastic
Dear Thala veriyarzhal.... Vivegam movie super nu solluravanga...... Like post pannuga.....,Non-sarcastic
Mass thala unna aduthuchukka vera aalea kedaiyathu.unnai vella unnal mattume mudium u great man,Sarcastic
ஏன்டா கேனப்பயலே 96 இசையமைப்பாளர  ஆண்மையில்லாதவனு சொன்னியே இப்போ நீதான் பொண்டுகன் .....,Sarcastic
Thalaivaa neenga greatu poonga Pongalukku paakka Thane pora,Non-sarcastic
Marana  mass teaser Mariana waiting for kaapaan movie,Non-sarcastic
எங்களின் மனக்குமுறலை படமாக எடுத்த MOHAN JI கு நன்றி,Non-sarcastic
இவ்வளவுபேர கதற விட்ட அந்த சாதிகாரன எனக்கே பாக்கனும் போல இருக்கு மோகன்ஜி,Non-sarcastic
கவலைப் படாதீங்க ரஜினி சார் 2026 ல யும் இந்த வசனம் பேசுவார்.பேசுவது அவர் இயல்பு வேடிக்கை பார்ப்பது நம் இயல்பு.,Non-sarcastic
thuguradhuku munnadi trailer paaka vandhavangaluku good night friends,Non-sarcastic
மதுரை இராஜகுல அகமுடையார் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்,Non-sarcastic
Indha trailer pudichavanga like podunga,Non-sarcastic
Thalaivar kannula irukura power than avar irukum vetriyin tower.....chinna pasanga ellam orama poitu vilaiyadunga......thalaivaaaa is comingggggg,Sarcastic
Thalaivan BGM kola mass uh #U1 forever,Non-sarcastic
semma mass film by surya fan da,Non-sarcastic
உங்களை போன்ற ஜாதி வெறி பிடித்த நாய்காலம் எங்கள் அண்ணா சீமான் சொன்னதை பொல் என்னடா புடுங்கன ஜாதி நீ,Non-sarcastic
"சாதி மருப்பு  திருமணங்களை ஒரு குற்றமாக சித்தரிக்க நீ காதலை ,நாடக காதல் என்று பொதுவுடமை படுத்துவது சரி என்றால்   சாதி பார்த்து சீதனம் வாங்கி ,ரேட் பேசி நடக்கும் உன் சாதி திருமணங்கள் கூட்டி கொடுத்தள்  என்று பொதுவுடமை படுத்த படுவது சரியே ,,,,",Non-sarcastic
Silirkavachutinga thalaiva  Vera level thalaiva.... great job Sankar sir ...,Non-sarcastic
daai siva enga da iruka inga trailer release pannitanga da atleast nee teaser aachu release pannu da,Sarcastic
மாஸ் சல்யூட் இது avenger infinity விட மாஸ் இருக்கனும் கோலிவுட் வேற லேவல்.,Non-sarcastic
this look is beutifull thalivaaaaaaaa always one next bhaasha,Non-sarcastic
திருமாவளவன் ஆணவ பேச்சு வீடியோ லிங்க் பாத்துட்டு வந்து இங்கே கமெண்ட் செய்யவும். சரக்கு மிடுக்கு...,Non-sarcastic
"Vera leval bro, unmaiya sollurainga super bro",Non-sarcastic
"OPS, EPS காலுல விழுற சீன்லாம் இருக்கணும் படத்துல",Non-sarcastic
Semma conceptPadam nalla irukum nu solravanga like panunga,Non-sarcastic
teaser re ivlo fast ta ruku...,Sarcastic
I love that song Kamala kalasa,Non-sarcastic
Vera lvl   thala I luv u,Non-sarcastic
Sama super ma love you surya,Non-sarcastic
Super trailer. As a as oooooopppppppoooooooooooooooowwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,Non-sarcastic
ஒரு தவறு செய்தால்  அதை தெரிந்து செய்தால் அவன் தேவன் என்றாலும் விடமாட்டேன் :)-),Sarcastic
Veera leval maaas hero Surya anna,Non-sarcastic
Onnumey puriyala!! Pichi poota maadhiri eruku🤔🤔,Non-sarcastic
இது சமுத்திரகனி படம் அப்டி தான் இருக்கும்.....,Non-sarcastic
மனிதர்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,Non-sarcastic
வன்னியர் சமுதாயம் சார்பாக இத்திரைப்படம் வெற்றி பெற வாழ்த்துகள்,Non-sarcastic
Kon Log Besabri Say Is Movie Ka intezaar kr rhay hain???,Non-sarcastic
Idhallam cinema la mattum dha nadakum,Non-sarcastic
Namaku thevayanadha naama dhan adichu vanganum,Sarcastic
Kelatu punda     ajith Kumar,Sarcastic
101k likes @ 12:32 pure Masssss Therikkaaaa Vidroooooom,Sarcastic
Bigil munnadi compare illea  ...,Non-sarcastic
"Thala Eapavum Mass Than,Eanga Annan Thala",Non-sarcastic
Intha padam pudichavanga like pannunga seruppadi to haters...,Sarcastic
Nee Evana vena iru mothalla               mudikkitu iru,Sarcastic
1:53 namma aatchi varumla thambi varoom varen Vera level,Non-sarcastic
Sk Anna movie vera levala irekum,Non-sarcastic
ਪੱਟੇਟੋ ਦਾ ਸੱਬਜੀ ਸੈਂਨੂ ਵਿਚ ਬੋਤੇ ਪਿਆਰਾ ਲਗਦਾ..।।,Non-sarcastic
Thlaiavaa... Thalaivaa... Thaliava... Thalaivaa.... Thalaivaa...,Non-sarcastic
Lite ah potc smell varuthu ethula music,Non-sarcastic
அனைத்து வாணியர் செட்டியார் சமுதாயம் சார்பாக வாழ்த்துக்கள்,Non-sarcastic
Sema sema sema sema sema sema sema sema sema sema,Non-sarcastic
Not in hindi.... Sobi don't understand.... But it is outstanding,Sarcastic
Last ah sonna dialogue namaku tha polla,Non-sarcastic
"Mannu seri, ponnu Enna porulaa? Oru manishiyaa property aa paarkudhu.. naadu nasamaga Dan poga pogudhu.. pollachi issue la maatunavan la endha caste nu therila ye.. epdium aandai yaa Dan irupaanga pola.. paarpan kitta adimaiyaa irundhaalum ivanukku innoru adimai venum..",Non-sarcastic
"Padikkathadhu un thappu.....sema comedy..........  Nanga neraiya peru graduate degree vangunavanga....  Theruvukku theru 4,5 lawyers iruppom nanga.....  Aanda parambarai nu sollittu irukkavanga,meesaya murukkuvanga,aana padikkama kooli velai senjittu iruppanga....appadi than padathula kattuvanga,like kuttipuli,marudhu....  Thevarattam pondra paduthula lawyer a kattuna kooda,kadaisila  kolaikarana thirumpi vanga nu kattuvanga.....  Ungala padikkatha tharkuri kattumirandi kolaikarana mathuranga like kutty puli,marudhu,throwpathi....  Future la endha samugam padichu irukkum,endha samugam padikkatha kattimirandi kootama irukkum....  Nan solradhu unmaiya illayanu neengaley mudivu seidhu kollungal......             -  Equality.....for ....alll...",Non-sarcastic
"Why Udhayanithi Stalin? Vera hero kedakilaiya? Semma casting, but dappa hero.",Sarcastic
467k views 428k likes   Power of THALA Ajith,Non-sarcastic
enna solrathune theriyala sir...neenga oru coffee sollunga semma comedy...intha ulagathula intha maari oru periya comedyya naa paathathe illapa...chancesey illa...pongada ponga...,Non-sarcastic
Nice trailer....வெற்றி பெற வாழ்த்துக்கள் from thalaphathy fans,Non-sarcastic
Must watch mother sentiment video.. தாயின் அருமை தெரிந்தவர்கள் இதை தவற விடாதீர்கள்.,Non-sarcastic
"Oruthar meala neenga viswasam katrathukaga inoruthara yen asinga paduthiringa ,,,,,,,,,puritha guys purinjavanga like panunga but sema mass",Sarcastic
"Hindi Pink movie remake, Amitabh / Tapsee",Non-sarcastic
Ini thala oda asura atam arambam...,Sarcastic
Dai konjam idam kodutha enga thalayave kalaikuriya.un movie flop than nanga 30 per movie ku pogamattom.,Non-sarcastic
Trailer 1.59 min Movie. 2.0 Video. 2.01 min  Coincidence !?,Non-sarcastic
Ippa than da thalaivar thalaivara irrukaru..,Non-sarcastic
Super Enga Thala pakka mass cfrm vera leve,Non-sarcastic
After 10 apparom trailer ha pathu Ngk best nu permapadura idots ku epave Ngk-2 edu unnoda genius ha katu thalaiva uncut waiting in Ngk-2,Non-sarcastic
Haters tommorow evening Sambavam irukku Kaathirunga,Sarcastic
"Simple ah sollanumna, marriage chinna visayam kedaiyaathu so marriage panra munnuku ayiram vaathi illa latcham vaathi yosinga. Unge valkaiyode serthu innoruthar valkaiyaiyum naasam panaatinge.",Non-sarcastic
